Wall time,Step,Value
1669136282.5550125,0,-0.05282188579440117
1669136876.7777617,1,-0.07614058256149292
1669137466.787496,2,-0.10272015631198883
1669138053.8001251,3,-0.15936437249183655
1669138637.3280516,4,-0.22645094990730286
1669139219.7378345,5,-0.30564990639686584
1669139814.343947,6,-0.3930548131465912
1669140400.1870296,7,-0.4712720811367035
1669140975.3375645,8,-0.5407845377922058
1669141549.3916478,9,-0.5922208428382874
1669142132.6934426,10,-0.6307623982429504
1669142716.7782607,11,-0.6591684818267822
1669143302.4641328,12,-0.6806942820549011
1669143882.8169813,13,-0.6958701610565186
1669144461.0330062,14,-0.7108463048934937
1669145034.3964496,15,-0.7159065008163452
1669145628.8046818,16,-0.7255374789237976
1669146212.7469118,17,-0.7342332601547241
1669146790.1172948,18,-0.7378398776054382
1669147355.0171828,19,-0.7441093921661377
1669147934.8832867,20,-0.7476323246955872
1669148534.8471699,21,-0.7537134289741516
1669149136.9059963,22,-0.7535198926925659
1669149717.4674866,23,-0.7567508816719055
1669150302.4534073,24,-0.761018693447113
1669150885.4107215,25,-0.762968122959137
1669151462.851279,26,-0.7673283815383911
1669152035.3762975,27,-0.7686582803726196
1669152615.642869,28,-0.7703855633735657
1669153207.7201877,29,-0.7732524871826172
1669153792.6077824,30,-0.775336503982544
1669154376.663836,31,-0.775379478931427
1669154956.4936152,32,-0.7788723111152649
1669155538.8925278,33,-0.7815685868263245
1669156122.611142,34,-0.7826655507087708
1669156698.9567428,35,-0.7851755619049072
1669157280.7154288,36,-0.7871190309524536
1669157869.7938209,37,-0.7886427044868469
1669158455.5898542,38,-0.7898197770118713
1669159038.235127,39,-0.7905212640762329
1669159618.982193,40,-0.789921224117279
1669160200.5277998,41,-0.7942180037498474
1669160785.3532314,42,-0.7933141589164734
1669161365.1386213,43,-0.796308159828186
1669161951.233911,44,-0.7969285249710083
1669162536.376102,45,-0.7994512915611267
1669163115.1735706,46,-0.7994038462638855
1669163701.612596,47,-0.8020527362823486
1669164288.6797023,48,-0.8007874488830566
1669164880.2326703,49,-0.8032399415969849
1669165416.2293482,50,-0.80559241771698
1669165948.2894044,51,-0.8047595620155334
1669166483.9649384,52,-0.8050543665885925
1669167013.5050464,53,-0.8036875128746033
1669167542.208456,54,-0.808018147945404
1669168069.82181,55,-0.8074854612350464
1669168611.8486848,56,-0.8081294894218445
1669169148.5307658,57,-0.8102578520774841
1669169711.090762,58,-0.8102483153343201
1669170302.2567647,59,-0.8122172951698303
1669170885.1370354,60,-0.8124642372131348
1669171471.828589,61,-0.8140730261802673
1669172065.7896628,62,-0.8142873048782349
1669172662.4634974,63,-0.8153058290481567
1669173246.650981,64,-0.8141183257102966
1669173836.3167102,65,-0.8170610666275024
1669174437.2073445,66,-0.817061722278595
1669175043.1476333,67,-0.818097710609436
1669175629.899915,68,-0.8178288340568542
1669176224.993065,69,-0.8181580901145935
1669176821.7724667,70,-0.8203823566436768
