Wall time,Step,Value
1669546570.2711952,0,0.5776228904724121
1669547177.507,1,0.7409895658493042
1669547770.3581898,2,0.7783334255218506
1669548394.2088373,3,0.8074673414230347
1669549008.120696,4,0.8164201974868774
1669549586.7445807,5,0.8263971209526062
1669550195.040895,6,0.8362343907356262
1669550793.5626547,7,0.8474197387695312
1669551389.7745275,8,0.8526604175567627
1669551983.9748216,9,0.8570398688316345
1669552572.927152,10,0.8641029000282288
1669553214.6581967,11,0.8682010173797607
1669553835.3854463,12,0.872465193271637
1669554434.0668733,13,0.8757340312004089
1669555051.36116,14,0.8766612410545349
1669555654.4717948,15,0.8822110891342163
1669556240.5141928,16,0.8877551555633545
1669556856.6864061,17,0.8891021013259888
1669557477.144899,18,0.8894519209861755
1669558084.9445646,19,0.8922955989837646
1669558704.424183,20,0.8980892300605774
1669559314.654788,21,0.9010132551193237
1669559941.955763,22,0.9001186490058899
1669560562.2425542,23,0.9034997224807739
1669561143.2337732,24,0.905237078666687
1669561728.6146924,25,0.9044774174690247
1669562301.0480626,26,0.908426821231842
1669562881.429244,27,0.909538209438324
1669563459.6998057,28,0.9090105891227722
1669564034.3063796,29,0.9112365245819092
1669564604.9248598,30,0.9166397452354431
1669565173.8938026,31,0.9120420813560486
1669565748.6129622,32,0.9153912663459778
1669566314.0722444,33,0.9181308150291443
1669566898.5314214,34,0.917938768863678
1669567487.1851368,35,0.9191936254501343
1669568071.2968228,36,0.9203453660011292
1669568662.3390608,37,0.9201552271842957
1669569249.9356718,38,0.9225789308547974
1669569838.7425115,39,0.9235695004463196
1669570418.295713,40,0.9236059784889221
1669570991.9957507,41,0.9240464568138123
1669571568.307772,42,0.9258283972740173
1669572145.8291016,43,0.9263690114021301
1669572730.0231981,44,0.9273995757102966
1669573301.1965427,45,0.9282097816467285
1669573878.9745808,46,0.9283477067947388
1669574457.9861774,47,0.9312067627906799
1669575036.824012,48,0.9312070608139038
1669575609.0784216,49,0.930124044418335
1669576186.2341673,50,0.9307191371917725
1669576763.885997,51,0.9323477745056152
1669577345.7789023,52,0.9334842562675476
1669577940.1612473,53,0.9327069520950317
1669578532.50933,54,0.9351531863212585
1669579111.4903402,55,0.9335380792617798
1669579688.2255824,56,0.9363179802894592
1669580262.930927,57,0.9350225925445557
1669580841.1448638,58,0.9360775947570801
1669581423.3509462,59,0.9360906481742859
1669582002.4597387,60,0.9394407272338867
1669582577.4642696,61,0.9387098550796509
1669583153.0862818,62,0.9391564130783081
1669583731.8552306,63,0.9386310577392578
1669584315.4706867,64,0.9398744702339172
1669584897.768295,65,0.9399088025093079
1669585478.737939,66,0.9396633505821228
1669586061.5419285,67,0.9408679604530334
1669586640.702563,68,0.9386173486709595
1669587219.416767,69,0.9404308795928955
1669587796.0488138,70,0.9420413970947266
1669588371.9431033,71,0.9428680539131165
1669588946.0753977,72,0.9419746398925781
1669589539.4216602,73,0.9418556094169617
1669590131.2208633,74,0.9439423084259033
1669590695.0786526,75,0.9426244497299194
1669591277.3015015,76,0.9441220164299011
1669591851.049757,77,0.945785403251648
1669592429.9209354,78,0.9446167349815369
1669593007.8794901,79,0.9455747604370117
1669593583.6715713,80,0.945685625076294
1669594142.7952342,81,0.9458588361740112
1669594730.2775562,82,0.9473123550415039
1669595301.333294,83,0.9459266066551208
1669595875.6209784,84,0.9476837515830994
1669596448.1958833,85,0.9481871128082275
1669597018.0624847,86,0.9480990171432495
1669597592.629605,87,0.9468612670898438
1669598160.8401086,88,0.9479494094848633
1669598734.183978,89,0.9491180181503296
1669599310.119069,90,0.9493874311447144
1669599890.949826,91,0.9499251842498779
1669600472.8535018,92,0.9507014751434326
1669601046.2363582,93,0.9499604105949402
1669601611.1899898,94,0.9492448568344116
1669602174.4264653,95,0.9498666524887085
1669602753.0043457,96,0.9503036737442017
