Wall time,Step,Value
1669809645.4267623,0,0.048579391092061996
1669810275.0181801,1,0.0713474303483963
1669810900.9468925,2,0.09142614156007767
1669811524.9990458,3,0.1190246120095253
1669812145.5728395,4,0.15752016007900238
1669812771.746138,5,0.2105504274368286
1669813387.6928618,6,0.2790067195892334
1669814014.565865,7,0.357026070356369
1669814639.575044,8,0.43734443187713623
1669815271.1412725,9,0.5028848052024841
1669815903.8526354,10,0.5555525422096252
1669816534.062587,11,0.5964727997779846
1669817170.4544702,12,0.6272131204605103
1669817801.7680774,13,0.6498734951019287
1669818436.247506,14,0.6659738421440125
1669819064.504979,15,0.6816150546073914
1669819679.8887954,16,0.6892523765563965
1669820298.7521808,17,0.6995832920074463
1669820935.310352,18,0.7082391977310181
1669821563.923438,19,0.7139034867286682
1669822192.99529,20,0.7145633101463318
1669822821.9551957,21,0.7242293357849121
1669823445.3879917,22,0.7273314595222473
1669824082.0871093,23,0.7306540012359619
1669824713.074055,24,0.7328973412513733
1669825344.2985103,25,0.7384796142578125
1669825973.3202016,26,0.742575466632843
1669826607.8760538,27,0.7428755760192871
1669827226.7155879,28,0.7466763257980347
1669827863.851609,29,0.7496553063392639
1669828500.6819456,30,0.7524675726890564
1669829131.1427374,31,0.7531769275665283
1669829764.239562,32,0.752531111240387
1669830390.69943,33,0.7593982815742493
1669831019.2742853,34,0.7623133659362793
1669831655.6832304,35,0.7631855607032776
1669832292.2198422,36,0.7668599486351013
1669832921.090278,37,0.7678616046905518
1669833557.415829,38,0.7681022882461548
1669834178.653243,39,0.7696008086204529
1669834815.589943,40,0.7721044421195984
1669835448.0724902,41,0.7733631730079651
1669836081.0180194,42,0.773253858089447
1669836718.3778844,43,0.7740525603294373
1669837347.003366,44,0.7760916948318481
1669837985.4944065,45,0.7819736003875732
1669838610.546426,46,0.7842568159103394
1669839236.3885963,47,0.7842761278152466
1669839870.669112,48,0.782195508480072
1669840505.5911217,49,0.7835609316825867
1669841127.6170897,50,0.7859779596328735
1669841758.155019,51,0.78783118724823
1669842405.1069093,52,0.7885282635688782
1669843036.0197642,53,0.7900469303131104
1669843677.4717448,54,0.7934471964836121
1669844317.5055559,55,0.7922897338867188
1669844940.006534,56,0.7915376424789429
1669845578.2339315,57,0.7951741218566895
1669846264.7815835,58,0.7948068380355835
1669846920.6701276,59,0.7970231771469116
1669847555.8114355,60,0.7974502444267273
1669848196.7959766,61,0.7972235679626465
1669848840.8480015,62,0.8007011413574219
1669849472.5425656,63,0.7984902858734131
1669850110.7951438,64,0.8027476668357849
1669850740.7207105,65,0.8026856780052185
1669851385.5256972,66,0.8036686778068542
1669852032.261118,67,0.7992773652076721
1669852668.4077384,68,0.8058672547340393
1669853307.7484045,69,0.8071724772453308
1669853954.6864836,70,0.8069198727607727
1669854604.3767405,71,0.8082296848297119
1669855249.57619,72,0.8095784783363342
1669855886.1583765,73,0.8086459636688232
1669856528.7741868,74,0.8111092448234558
1669857173.7211752,75,0.8115937113761902
1669857801.0295777,76,0.8101801872253418
1669858443.3069093,77,0.8117956519126892
1669859084.1581998,78,0.8147297501564026
1669859715.0083416,79,0.8124443292617798
1669860352.9095826,80,0.8161938190460205
1669860996.212312,81,0.8154803514480591
1669861635.3869343,82,0.8178340792655945
1669862281.0777876,83,0.81598961353302
1669862927.654335,84,0.8183133602142334
1669863568.6968405,85,0.8178595900535583
1669864208.5862656,86,0.8193930983543396
1669864839.4372692,87,0.819200336933136
1669865489.4830782,88,0.8177788257598877
1669866125.9494963,89,0.819350004196167
1669866770.1260142,90,0.8181076049804688
1669867411.2735536,91,0.8197713494300842
1669868048.0518603,92,0.8205821514129639
1669868684.7338881,93,0.8225433230400085
1669869317.459836,94,0.8211138844490051
1669869952.9674654,95,0.8258748054504395
1669870594.8883932,96,0.8228684067726135
1669871241.2532485,97,0.8237037658691406
1669871880.1032972,98,0.8242931365966797
1669872523.8909764,99,0.8254672884941101
1669873169.5939586,100,0.8257508873939514
1669873807.601174,101,0.8257982730865479
1669874450.5505762,102,0.8266111612319946
1669875096.5190272,103,0.8299887180328369
1669875745.841248,104,0.828443706035614
1669876395.6688607,105,0.8294788599014282
1669877030.1485689,106,0.8295960426330566
1669877675.725997,107,0.8272326588630676
1669878311.2480583,108,0.8285176157951355
1669878956.241032,109,0.8274392485618591
1669879603.4778686,110,0.830451488494873
1669880240.3068776,111,0.8308476209640503
1669880885.760169,112,0.8312216401100159
1669881530.6749349,113,0.8321164846420288
1669882171.326825,114,0.8305209279060364
1669882804.0433247,115,0.8326353430747986
1669883462.3835523,116,0.832385241985321
1669884104.7216527,117,0.8318691849708557
1669884735.857387,118,0.832659900188446
1669885385.8526242,119,0.8341855406761169
1669886033.4576545,120,0.8352439403533936
1669886683.5631037,121,0.8332895636558533
1669887330.740351,122,0.836018979549408
1669887975.6739302,123,0.8359058499336243
1669888610.738978,124,0.8351477980613708
1669889261.2806633,125,0.8357636332511902
1669889902.735146,126,0.8331711292266846
1669890536.5594478,127,0.8358989953994751
1669891182.8495908,128,0.8360497355461121
1669891827.124937,129,0.8381033539772034
1669892469.7350829,130,0.8372691869735718
1669893097.7978547,131,0.8379635810852051
1669893726.1953483,132,0.8366732597351074
1669894360.4431818,133,0.8382210731506348
1669895005.0587246,134,0.838792622089386
1669895644.6111617,135,0.8391383290290833
1669896274.0829825,136,0.8400823473930359
1669896926.8108077,137,0.8404096364974976
