Wall time,Step,Value
1669809645.4267354,0,-0.04479260742664337
1669810275.018152,1,-0.06599453836679459
1669810900.9468536,2,-0.08469489961862564
1669811524.999019,3,-0.11053568869829178
1669812145.572812,4,-0.14670734107494354
1669812771.746111,5,-0.19672667980194092
1669813387.6927824,6,-0.26162976026535034
1669814014.565815,7,-0.33607059717178345
1669814639.5749977,8,-0.4128740131855011
1669815271.1412468,9,-0.4758232533931732
1669815903.8526075,10,-0.5266467332839966
1669816534.0625591,11,-0.5662429928779602
1669817170.4544413,12,-0.5961083173751831
1669817801.7680483,13,-0.6179670095443726
1669818436.2474768,14,-0.6338018178939819
1669819064.5049493,15,-0.6485536694526672
1669819679.8887687,16,-0.6561103463172913
1669820298.7521536,17,-0.6659941077232361
1669820935.310323,18,-0.67424476146698
1669821563.9234056,19,-0.6796625256538391
1669822192.9952629,20,-0.680607259273529
1669822821.9551682,21,-0.6897844672203064
1669823445.3879642,22,-0.6926267147064209
1669824082.087061,23,-0.6960242390632629
1669824713.074028,24,-0.698187530040741
1669825344.2984705,25,-0.7034271955490112
1669825973.3201625,26,-0.7073985934257507
1669826607.8760264,27,-0.7077090740203857
1669827226.7155604,28,-0.7111605405807495
1669827863.851566,29,-0.713983952999115
1669828500.6819012,30,-0.7167285680770874
1669829131.142685,31,-0.7176023721694946
1669829764.2395346,32,-0.716846227645874
1669830390.6994016,33,-0.7234752774238586
1669831019.2742567,34,-0.7262632846832275
1669831655.683201,35,-0.7271483540534973
1669832292.2198138,36,-0.7304350137710571
1669832921.090251,37,-0.731591522693634
1669833557.4158013,38,-0.7316878437995911
1669834178.6532176,39,-0.733227014541626
1669834815.5899158,40,-0.7354642152786255
1669835448.0724502,41,-0.7367307543754578
1669836081.017992,42,-0.7365559935569763
1669836718.3778574,43,-0.7374967932701111
1669837347.0033386,44,-0.7394784092903137
1669837985.4943717,45,-0.7452465295791626
1669838610.5463996,46,-0.7472604513168335
1669839236.3885663,47,-0.7472786903381348
1669839870.6690857,48,-0.7452400326728821
1669840505.591082,49,-0.7465354204177856
1669841127.6170204,50,-0.7491715550422668
1669841758.1549926,51,-0.7508275508880615
1669842405.10687,52,-0.7512867450714111
1669843036.0197303,53,-0.7526871562004089
1669843677.4717042,54,-0.7561759352684021
1669844317.5055158,55,-0.7550689578056335
1669844940.0065045,56,-0.7541738748550415
