Wall time,Step,Value
1669809645.4267905,0,0.8884584903717041
1669810275.0182095,1,0.8388841152191162
1669810900.946923,2,0.8360174298286438
1669811524.9990735,3,0.815603494644165
1669812145.572869,4,0.7926415205001831
1669812771.7461665,5,0.7639792561531067
1669813387.6928957,6,0.7312865853309631
1669814014.565897,7,0.6978161334991455
1669814639.5750864,8,0.6735159754753113
1669815271.1412995,9,0.6517876982688904
1669815903.852663,10,0.636335551738739
1669816534.062616,11,0.6279898285865784
1669817170.4544997,12,0.6208118796348572
1669817801.768106,13,0.6190125346183777
1669818436.247534,14,0.6143667101860046
1669819064.5050073,15,0.6175398826599121
1669819679.8888226,16,0.616208553314209
1669820298.7522092,17,0.6183685660362244
1669820935.3103821,18,0.6229425668716431
1669821563.9234679,19,0.6252716183662415
1669822192.9953177,20,0.62095046043396
1669822821.9552243,21,0.626898467540741
1669823445.38802,22,0.6279048323631287
1669824082.0871403,23,0.6291489005088806
1669824713.0740833,24,0.6300076842308044
1669825344.2985392,25,0.6319157481193542
1669825973.32023,26,0.6349475979804993
1669826607.8760817,27,0.6359422206878662
1669827226.7156277,28,0.6410189867019653
1669827863.851639,29,0.6404580473899841
1669828500.6819777,30,0.6437188386917114
1669829131.14278,31,0.6439780592918396
1669829764.2395904,32,0.6423680186271667
1669830390.6994596,33,0.6457956433296204
1669831019.2743142,34,0.6485494375228882
1669831655.683261,35,0.6482762694358826
1669832292.2198718,36,0.6516273021697998
1669832921.0903053,37,0.6500660181045532
1669833557.4158573,38,0.6532177329063416
1669834178.653271,39,0.6520349383354187
1669834815.5899713,40,0.6550612449645996
1669835448.0725198,41,0.6556746959686279
1669836081.0180466,42,0.6564770340919495
1669836718.3779123,43,0.654983401298523
1669837347.0033944,44,0.6558011770248413
1669837985.4944365,45,0.6601385474205017
1669838610.5464532,46,0.6616490483283997
1669839236.388626,47,0.6608589887619019
1669839870.669139,48,0.6601681709289551
1669840505.5911493,49,0.6616194248199463
1669841127.617119,50,0.6616185903549194
1669841758.1550453,51,0.6619276404380798
1669842405.106941,52,0.6635725498199463
1669843036.019804,53,0.6656056046485901
1669843677.4717982,54,0.6673953533172607
1669844317.5055878,55,0.6652085781097412
1669844940.0065625,56,0.6675654053688049
1669845578.2339635,57,0.6683269143104553
1669846264.7816133,58,0.6698522567749023
1669846920.670156,59,0.6697316765785217
1669847555.8114645,60,0.6703149080276489
1669848196.7960062,61,0.6670886874198914
1669848840.8480284,62,0.6717694401741028
1669849472.5425994,63,0.6706237196922302
1669850110.7951722,64,0.6733264923095703
1669850740.720739,65,0.6718267202377319
1669851385.5257256,66,0.6732394099235535
1669852032.2611485,67,0.6706479787826538
1669852668.4077804,68,0.6745739579200745
1669853307.7484326,69,0.6759375929832458
1669853954.686513,70,0.6752634048461914
1669854604.376768,71,0.6770002245903015
1669855249.5762315,72,0.6773306727409363
1669855886.1584322,73,0.677797257900238
1669856528.774214,74,0.6798685193061829
1669857173.7212024,75,0.6792750954627991
1669857801.0296056,76,0.6782995462417603
1669858443.3069513,77,0.678795576095581
1669859084.1582277,78,0.6821576952934265
1669859715.0083704,79,0.6788288950920105
1669860352.9096105,80,0.6812716722488403
1669860996.212341,81,0.6817576885223389
1669861635.3869634,82,0.6829041838645935
1669862281.077816,83,0.6810953617095947
1669862927.6543636,84,0.6839354038238525
1669863568.6968691,85,0.6821267008781433
1669864208.586293,86,0.6837905049324036
1669864839.4372966,87,0.6840065717697144
1669865489.4831405,88,0.6818596720695496
1669866125.9495254,89,0.6844241619110107
1669866770.1260428,90,0.6849603652954102
1669867411.2735832,91,0.6849468946456909
1669868048.0518923,92,0.6861690282821655
1669868684.7339177,93,0.6863726377487183
1669869317.4598656,94,0.6847322583198547
1669869952.9674952,95,0.6886864900588989
1669870594.8884363,96,0.6863452792167664
1669871241.2532907,97,0.6857020854949951
1669871880.103329,98,0.6885534524917603
1669872523.8910034,99,0.6882405877113342
1669873169.59399,100,0.6863435506820679
1669873807.6012099,101,0.6889715790748596
1669874450.5506036,102,0.6880552172660828
1669875096.519055,103,0.6907685399055481
1669875745.84129,104,0.6892722249031067
1669876395.6688886,105,0.6908716559410095
1669877030.1485975,106,0.6913295984268188
1669877675.7260258,107,0.6884430646896362
1669878311.248086,108,0.6889048218727112
1669878956.241095,109,0.689214289188385
1669879603.4778976,110,0.6913195252418518
1669880240.3069055,111,0.6907216906547546
1669880885.760197,112,0.6902812719345093
1669881530.6749628,113,0.6918148994445801
1669882171.326868,114,0.6906729936599731
1669882804.0433536,115,0.6936111450195312
1669883462.3835835,116,0.6938562989234924
1669884104.721681,117,0.6917517185211182
1669884735.8574195,118,0.693180501461029
1669885385.8526533,119,0.6939170956611633
1669886033.4576952,120,0.6942993402481079
1669886683.563131,121,0.6933553218841553
1669887330.7403793,122,0.6938993334770203
1669887975.6739597,123,0.6942307353019714
1669888610.739007,124,0.6937363743782043
1669889261.2806914,125,0.6945711374282837
1669889902.735199,126,0.6935400366783142
1669890536.5594773,127,0.6949593424797058
1669891182.8496194,128,0.6948641538619995
1669891827.1249676,129,0.6960009336471558
1669892469.7351112,130,0.6947932839393616
1669893097.797884,131,0.6956077814102173
1669893726.195378,132,0.6958125233650208
1669894360.4432228,133,0.6962479948997498
1669895005.0587583,134,0.6968863010406494
1669895644.6112168,135,0.6983551979064941
1669896274.0830162,136,0.6978262066841125
1669896926.8108356,137,0.6979840397834778
1669897571.6745548,138,0.6973779201507568
1669898215.9509883,139,0.6994616985321045
1669898843.5699413,140,0.6975964903831482
1669899470.5067766,141,0.6979998350143433
1669900117.6264312,142,0.6960840225219727
1669900764.3351262,143,0.6995803117752075
1669901408.9843802,144,0.698196530342102
1669902052.7827036,145,0.6966977715492249
1669902695.2979777,146,0.6992688179016113
1669903334.106393,147,0.698835551738739
1669903983.50885,148,0.6988955736160278
1669904630.1462934,149,0.6990177631378174
