Wall time,Step,Value
1669136282.5550585,0,0.047591693699359894
1669136876.7778096,1,0.15993039309978485
1669137466.7875428,2,0.2441045045852661
1669138053.8001714,3,0.36094847321510315
1669138637.3280995,4,0.47446364164352417
1669139219.7378848,5,0.5665376782417297
1669139814.343995,6,0.6497330665588379
1669140400.1870794,7,0.69979327917099
1669140975.3376098,8,0.7523462176322937
1669141549.391695,9,0.7794507145881653
1669142132.6934905,10,0.8004912734031677
1669142716.778307,11,0.8222041130065918
1669143302.4641805,12,0.8333731293678284
1669143882.817044,13,0.8402096629142761
1669144461.0330813,14,0.8545327186584473
1669145034.3964965,15,0.8563466668128967
1669145628.804728,16,0.8627604246139526
1669146212.7469707,17,0.8706442713737488
1669146790.1173658,18,0.870074450969696
1669147355.017246,19,0.8742067217826843
1669147934.8833344,20,0.8786042332649231
1669148534.84723,21,0.8824356198310852
1669149136.9060419,22,0.882473349571228
1669149717.4675362,23,0.8854137063026428
1669150302.4534547,24,0.888825535774231
1669150885.410778,25,0.8889977931976318
1669151462.8513262,26,0.8951573371887207
1669152035.3763645,27,0.893608808517456
1669152615.6429162,28,0.8960190415382385
1669153207.720245,29,0.900519609451294
1669153792.607829,30,0.9011126756668091
1669154376.6638832,31,0.9001040458679199
1669154956.4936633,32,0.9048179984092712
1669155538.8925922,33,0.9060715436935425
1669156122.6111894,34,0.9067719578742981
1669156698.956827,35,0.9098733067512512
1669157280.7154791,36,0.911117434501648
1669157869.793867,37,0.9117001295089722
1669158455.5899012,38,0.9133739471435547
1669159038.2351751,39,0.9137885570526123
1669159618.9822385,40,0.9145538210868835
1669160200.5278587,41,0.9172056317329407
1669160785.3532925,42,0.9147445559501648
1669161365.1387155,43,0.9186075329780579
1669161951.2339573,44,0.9215280413627625
1669162536.3761501,45,0.9212761521339417
1669163115.1736715,46,0.9222731590270996
1669163701.612642,47,0.9243001341819763
1669164288.6797495,48,0.9217619895935059
1669164880.2327163,49,0.9256458878517151
1669165416.2294297,50,0.9270079731941223
1669165948.2894537,51,0.9259796142578125
1669166483.9649851,52,0.9249480366706848
1669167013.5051105,53,0.9237421751022339
1669167542.208506,54,0.9286962747573853
1669168069.8218825,55,0.9277669787406921
1669168611.848735,56,0.9281347990036011
1669169148.5308156,57,0.9296849370002747
1669169711.09081,58,0.930777370929718
1669170302.2568412,59,0.9327178597450256
1669170885.1370814,60,0.9327404499053955
1669171471.8286421,61,0.9333154559135437
1669172065.7897165,62,0.9337801337242126
1669172662.4635448,63,0.9346859455108643
1669173246.6510313,64,0.9345928430557251
1669173836.3167562,65,0.934429943561554
1669174437.2073975,66,0.9342034459114075
1669175043.1476796,67,0.9362082481384277
1669175629.8999593,68,0.9355926513671875
1669176224.9931133,69,0.9352155327796936
1669176821.7725127,70,0.9378405213356018
1669177388.442893,71,0.938135027885437
1669177974.776485,72,0.9384924173355103
1669178574.4185321,73,0.9396317005157471
1669179165.389436,74,0.9384571313858032
1669179745.305207,75,0.9404817223548889
1669180326.7673247,76,0.9404621720314026
1669180918.551301,77,0.9409809112548828
1669181510.4734843,78,0.9410759210586548
1669182098.5899904,79,0.943038284778595
1669182692.3403213,80,0.9408217668533325
1669183278.0757082,81,0.9422389268875122
1669183862.560634,82,0.94363933801651
1669184449.1693318,83,0.9424850940704346
1669185046.1042707,84,0.9440219402313232
1669185636.5228949,85,0.9428606629371643
1669186214.76887,86,0.9451487064361572
1669186793.2540524,87,0.9446669816970825
1669187383.735246,88,0.9460883140563965
1669187957.0597074,89,0.9457255005836487
1669188539.2509577,90,0.945837140083313
1669189115.1088927,91,0.9462166428565979
1669189695.675238,92,0.9475101828575134
1669190282.665587,93,0.9480171799659729
1669190863.62011,94,0.9466000199317932
1669191442.6814008,95,0.94743812084198
1669192024.051021,96,0.9480919241905212
1669192607.784157,97,0.9489272236824036
1669193202.0423512,98,0.9474789500236511
1669193791.3999438,99,0.9494249820709229
1669194381.3755844,100,0.9497233033180237
1669194970.0908866,101,0.9492894411087036
1669195565.373003,102,0.9505728483200073
1669196102.8159165,103,0.9495028853416443
1669196641.8470976,104,0.950094997882843
1669197181.1485918,105,0.9501688480377197
1669197722.2016299,106,0.9514543414115906
1669198261.3192244,107,0.952078104019165
1669198792.1704953,108,0.9523205161094666
1669199322.916571,109,0.9512184262275696
1669199856.4730759,110,0.9526103138923645
1669200408.4509928,111,0.9533731937408447
1669200983.8754342,112,0.9522273540496826
1669201570.2156527,113,0.9520313739776611
1669202155.2101572,114,0.9529675841331482
1669202758.82817,115,0.9532288908958435
1669203347.661521,116,0.9535375833511353
1669203923.8012247,117,0.9537263512611389
1669204462.3537016,118,0.954254686832428
1669205000.6323566,119,0.9538556933403015
1669205537.3728914,120,0.9548711776733398
1669206066.3847327,121,0.9538542628288269
1669206594.422311,122,0.9552235007286072
1669207123.6909704,123,0.9556972980499268
1669207660.7537258,124,0.9559300541877747
1669208222.9304476,125,0.9546318054199219
1669208798.1397958,126,0.955308735370636
1669209389.2694294,127,0.9559212923049927
1669209987.645708,128,0.9566848874092102
1669210583.8312647,129,0.9562568664550781
1669211180.57611,130,0.9561241269111633
1669211764.034891,131,0.9568231105804443
1669212371.4229517,132,0.956250786781311
1669212975.0769496,133,0.9560756087303162
1669213567.813239,134,0.9574140906333923
1669214171.89224,135,0.95766681432724
1669214770.1966233,136,0.9564756155014038
1669215375.607333,137,0.9574141502380371
1669215973.5764427,138,0.9582951664924622
1669216572.727337,139,0.9584460258483887
1669217161.9559195,140,0.958579421043396
1669217756.2364318,141,0.9592335224151611
1669218344.3102171,142,0.9589363932609558
1669218941.1774647,143,0.9591429829597473
1669219530.02384,144,0.9592238664627075
1669220122.6806417,145,0.9596500992774963
1669220708.0013642,146,0.9589556455612183
